Finanzposition;Bezeichnung;EIN/AUS;Teilabschnitt;VQ;FG;DKL;AOB;Voranschlag 2010 EUR;Voranschlag 2009 EUR;Rechnung 2008 EUR
'1.41321.728120';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41321';24;8;'05001';'0500';     806900.00;     208000.00;     590493.72
'1.41321.728130';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41321';24;8;'05001';'0500';    1108200.00;     790200.00;     899377.82
'1.41321.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41321';24;8;'05001';'0500';    1093200.00;    1941200.00;     759617.17
'1.41321.728300';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41321';24;8;'05001';'0500';    1126800.00;    2311000.00;    1172419.77
'1.41321.729000';SONSTIGE AUSGABEN;AUSGABE;'41321';24;8;'05001';'0500';     913200.00;     841200.00;     794041.89
'1.41330.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'41330';24;8;'05001';'0500';       3300.00;       1100.00;       1883.07
'1.41330.728000';ENTGELTE FÜR SONSTIGE LEISTUNGEN INTERNE UNTERBRINGUNGEN;AUSGABE;'41330';24;8;'05001';'0500';     303100.00;     453000.00;     421949.03
'1.41330.728010';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41330';24;8;'05001';'0500';     535800.00;     388200.00;     469846.53
'1.41330.728020';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41330';24;8;'05001';'0500';    1134900.00;    1109300.00;    1072966.98
'1.41330.728030';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41330';24;8;'05001';'0500';      22200.00;      42300.00;      29637.24
'1.41330.728040';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41330';24;8;'05001';'0500';     715800.00;     552800.00;     736667.47
'1.41330.728050';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41330';24;8;'05001';'0500';     103200.00;          0.00;          0.00
'1.41330.728300';ENTGELTE FÜR SONSTIGE LEISTUNGEN TASCHENGELD;AUSGABE;'41330';24;8;'05001';'0500';      62200.00;       5800.00;      47265.34
'1.41330.729000';SONSTIGE AUSGABEN;AUSGABE;'41330';24;8;'05001';'0500';     457400.00;     487200.00;     404404.08
'1.41340.729000';SONSTIGE AUSGABEN;AUSGABE;'41340';24;8;'05001';'0500';      84800.00;     203400.00;     124936.22
'1.41340.768000';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'41340';27;8;'05001';'0500';     574700.00;    1109300.00;     581529.92
'1.41350.768000';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'41350';27;8;'05001';'0500';     913000.00;     832000.00;     635364.33
'1.41350.768010';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'41350';27;8;'05001';'0500';     101300.00;      69300.00;      70642.74
'1.41350.768020';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'41350';27;8;'05001';'0500';          0.00;        100.00;          0.00
'1.41350.768030';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'41350';27;8;'05001';'0500';          0.00;        100.00;          0.00
'1.41351.768000';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'41351';27;8;'05001';'0500';        100.00;        100.00;          0.00
'1.41360.728000';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41360';24;8;'05001';'0500';    5915200.00;    6008600.00;    5022347.18
'1.41360.728010';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41360';24;8;'05001';'0500';    3075700.00;    2495900.00;    1904545.00
'1.41360.728020';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41360';24;8;'05001';'0500';    1091400.00;     522600.00;     712792.00
'1.41360.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41360';24;8;'05001';'0500';          0.00;        900.00;          0.00
'1.41360.728110';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41360';24;8;'05001';'0500';          0.00;        900.00;          0.00
'1.41360.728300';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41360';24;8;'05001';'0500';     164000.00;     184900.00;     107046.22
'1.41360.729000';SONSTIGE AUSGABEN;AUSGABE;'41360';24;8;'05001';'0500';      20200.00;      19000.00;      10974.85
'1.41361.728000';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41361';24;8;'05001';'0500';        100.00;        100.00;          0.00
'1.41370.728000';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41370';24;8;'05001';'0500';    9148400.00;    7829700.00;    7442267.59
'1.41370.728010';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41370';24;8;'05001';'0500';     982600.00;    2126100.00;    1131173.31
'1.41370.728020';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41370';24;8;'05001';'0500';     805100.00;     508400.00;     736798.50
'1.41370.728030';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41370';24;8;'05001';'0500';     671000.00;     570500.00;     514954.06
'1.41370.728040';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41370';24;8;'05001';'0500';      77800.00;     194100.00;     170090.50
'1.41370.728050';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41370';24;8;'05001';'0500';      65700.00;      48100.00;      79011.42
'1.41370.728060';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41370';24;8;'05001';'0500';     141900.00;     147900.00;     116114.20
'1.41370.729000';SONSTIGE AUSGABEN;AUSGABE;'41370';24;8;'05001';'0500';          0.00;        900.00;          0.00
'1.41370.768000';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'41370';27;4;'05001';'0500';          0.00;        900.00;          0.00
'1.41370.768020';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'41370';27;8;'05001';'0500';          0.00;      18500.00;      27038.48
'1.41371.728000';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41371';24;8;'05001';'0500';     275300.00;      63800.00;     110068.93
'1.41371.729000';SONSTIGE AUSGABEN;AUSGABE;'41371';24;8;'05001';'0500';          0.00;        100.00;          0.00
'1.41372.729000';SONSTIGE AUSGABEN;AUSGABE;'41372';24;8;'05001';'0500';          0.00;        100.00;          0.00
'1.41372.768000';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'41372';27;8;'05001';'0500';     163500.00;     263500.00;     190652.62
'1.41373.728000';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41373';24;8;'05001';'0500';    1604100.00;    1016800.00;    1388550.08
'1.41373.728010';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41373';24;8;'05001';'0500';          0.00;        100.00;       5194.84
'1.41373.729000';SONSTIGE AUSGABEN;AUSGABE;'41373';24;8;'05001';'0500';          0.00;        100.00;          0.00
'1.41374.728000';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41374';24;8;'05001';'0500';    4143600.00;    2311000.00;    3064640.42
'1.41374.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41374';24;8;'05001';'0500';     499300.00;     379000.00;     406971.88
'1.41374.729000';SONSTIGE AUSGABEN;AUSGABE;'41374';24;8;'05001';'0500';          0.00;        100.00;          0.00
'1.41374.768000';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE PERSÖNL. ASSISTENZ ANSTATT;AUSGABE;'41374';27;8;'05001';'0500';     717700.00;     462200.00;     198889.96
'1.41380.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'41380';24;8;'05001';'0500';     697800.00;     698800.00;     644443.56
'1.41380.620010';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'41380';24;8;'05001';'0500';      74500.00;      88700.00;      78302.78
'1.41380.620020';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'41380';24;8;'05001';'0500';      19600.00;       7400.00;      10530.06
'1.41380.620030';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'41380';24;8;'05001';'0500';    1170600.00;     850400.00;     936244.74
'1.41380.620040';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'41380';24;8;'05001';'0500';          0.00;        900.00;          0.00
'1.41380.729000';SONSTIGE AUSGABEN;AUSGABE;'41380';24;8;'05001';'0500';          0.00;        100.00;          0.00
'1.41381.729000';SONSTIGE AUSGABEN;AUSGABE;'41381';24;8;'05001';'0500';        100.00;        300.00;          0.00
'1.41381.729100';SONSTIGE AUSGABEN;AUSGABE;'41381';24;8;'05001';'0500';          0.00;        100.00;          0.00
'1.41390.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'41390';65;8;'SN021';'SN21';      14500.00;      14500.00;      14533.33
'1.41390.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'41390';25;8;'SN021';'SN21';       7400.00;      12700.00;      12595.40
'1.41390.728000';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41390';24;8;'05001';'0500';      16100.00;      27700.00;      19418.22
'1.41391.641000';PRÜFUNGSKOSTEN;AUSGABE;'41391';24;8;'05001';'0500';        100.00;        100.00;          0.00
'1.41700.751001';LFD. TRANSFERZAHLUNGEN AN LÄNDER UND LANDESFONDS;AUSGABE;'41700';26;4;'';'0500';    4394800.00;    4159800.00;    3800000.00
'1.41900.042000';AMTSAUSSTATTUNG;AUSGABE;'41900';41;3;'G0050';'0500';       3000.00;       4100.00;          0.00
'1.41900.042600';AMTSAUSSTATTUNG WB;AUSGABE;'41900';41;3;'G0050';'0500';        500.00;        500.00;          0.00
'1.41900.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'41900';65;8;'SN021';'SN21';        200.00;        200.00;        153.85
'1.41900.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'41900';23;1;'G0050';'0500';       1500.00;       1500.00;          0.00
'1.41900.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'41900';23;1;'12230';'0805';       1000.00;       1000.00;          0.00
'1.41900.403000';HANDELSWAREN ORTHOP. BEHELFE;AUSGABE;'41900';23;8;'05001';'0500';      11400.00;      12000.00;      13664.53
'1.41900.403100';HANDELSWAREN BEKLEIDUNG;AUSGABE;'41900';23;8;'05001';'0500';       1900.00;       4200.00;       1865.69
'1.41900.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'41900';23;1;'G0050';'0500';       1500.00;       1500.00;       1216.67
'1.41900.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'41900';23;1;'G0050';'0500';        500.00;        100.00;        395.02
'1.41900.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'41900';23;8;'05001';'0500';      57800.00;      43400.00;      42523.09
'1.41900.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'41900';20;0;'SN001';'0500';     350100.00;     430900.00;     402356.65
'1.41900.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'41900';20;0;'SN001';'0500';       9100.00;          0.00;          0.00
'1.41900.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'41900';20;0;'SN001';'0500';        100.00;          0.00;          0.00
'1.41900.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'41900';20;0;'SN001';'0500';      27100.00;      24600.00;      27680.50
'1.41900.560000';REISEGEBÜHREN;AUSGABE;'41900';20;0;'G0050';'0500';        100.00;        100.00;          0.00
'1.41900.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'41900';20;0;'SN001';'0500';       7500.00;       8400.00;       7787.30
'1.41900.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'41900';20;0;'G0050';'0500';        100.00;        100.00;          0.00
'1.41900.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'41900';20;0;'SN001';'0500';       4900.00;       7200.00;       6567.60
'1.41900.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'41900';20;0;'SN001';'0500';      18300.00;       7100.00;      12404.81
'1.41900.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'41900';20;0;'SN001';'0500';      21500.00;      22500.00;      21597.52
'1.41900.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'41900';20;0;'SN001';'0500';      10100.00;      12800.00;      12195.65
'1.41900.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'41900';20;0;'SN001';'0500';       1600.00;       1500.00;       1137.00
'1.41900.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'41900';24;2;'12230';'0805';       4000.00;       4000.00;          0.00
'1.41900.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'41900';24;3;'G0050';'0500';        100.00;        100.00;          0.00
'1.41900.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'41900';24;3;'G0050';'0500';        100.00;        100.00;          0.00
'1.41900.618009';INSTANDH. VON SONSTIGEN ANLAGEN A8/5W;AUSGABE;'41900';24;3;'G0050';'0500';        100.00;        100.00;          0.00
'1.41900.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'41900';24;3;'12230';'0805';       1000.00;       1000.00;          0.00
'1.41900.618600';INSTANDH. VON SONSTIGEN ANLAGEN WB;AUSGABE;'41900';24;3;'G0050';'0500';        200.00;        100.00;          0.00
'1.41900.620100';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'41900';24;8;'05001';'0500';      13800.00;      11100.00;      12043.31
'1.41900.620600';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'41900';24;9;'G0050';'0500';        100.00;        100.00;          0.00
'1.41900.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'41900';24;1;'G0050';'0500';       1200.00;       1000.00;       1029.91
'1.41900.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'41900';24;1;'G0050';'0500';        500.00;        300.00;        411.27
'1.41900.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'41900';24;1;'MD002';'MDPA';        400.00;        500.00;        452.28
'1.41900.640000';RECHTSKOSTEN;AUSGABE;'41900';24;8;'05001';'0500';       1000.00;      11100.00;       4631.87
'1.41900.642100';BERATUNGSKOSTEN;AUSGABE;'41900';24;8;'05001';'0500';      30500.00;      74000.00;      47610.00
'1.41900.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'41900';25;8;'SN021';'SN21';          0.00;        100.00;         65.74
'1.41900.670000';VERSICHERUNGEN;AUSGABE;'41900';24;8;'12101';'0805';        100.00;        100.00;          0.00
'1.41900.700300';MIETZINSE KOPIERER;AUSGABE;'41900';24;8;'G0050';'0500';        400.00;        100.00;         21.08
'1.41900.722000';RÜCKERSÄTZE VON EINNAHMEN;AUSGABE;'41900';24;8;'05001';'0500';        100.00;        100.00;          0.00
'1.41900.728010';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'41900';24;9;'G0050';'0500';        100.00;        100.00;        100.00
'1.41900.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41900';24;8;'05001';'0500';        100.00;        700.00;          0.00
'1.41900.728210';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41900';24;8;'05001';'0500';      78200.00;      53200.00;      69023.19
'1.41900.728220';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'41900';24;8;'05001';'0500';      30500.00;      25000.00;      26711.61
'1.41900.728300';ENTGELTE FÜR SONSTIGE LEISTUNGEN PRIVATHEIME;AUSGABE;'41900';24;8;'05001';'0500';   47782800.00;   36698700.00;   39674352.34
'1.41900.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN LANDESALTENPFLEGEHEIME;AUSGABE;'41900';24;8;'05001';'0500';     551800.00;     486200.00;     460236.44
'1.41900.728400';ENTGELTE FÜR SONSTIGE LEISTUNGEN KRANKENANSTALTEN;AUSGABE;'41900';24;8;'05001';'0500';     109500.00;      74000.00;      60264.23
'1.41900.728410';ENTGELTE FÜR SONSTIGE LEISTUNGEN AMBULANZGEBÜHREN;AUSGABE;'41900';24;8;'05001';'0500';       9600.00;      12900.00;       6378.76
'1.41900.728500';ENTGELTE FÜR SONSTIGE LEISTUNGEN KOSTENERSATZ SH-VERBAND;AUSGABE;'41900';24;8;'05001';'0500';     978700.00;    1016800.00;     747927.25
'1.41900.728600';ENTGELTE FÜR SONSTIGE LEISTUNGEN PENSIONISTENHEIM GRIES;AUSGABE;'41900';24;8;'05001';'0500';    3897300.00;    3143000.00;    3799714.35
'1.41900.728610';ENTGELTE FÜR SONSTIGE LEISTUNGEN SENIORENZENTRUM;AUSGABE;'41900';24;8;'05001';'0500';    2268100.00;    1719400.00;    2220145.03
'1.41900.728620';ENTGELTE FÜR SONSTIGE LEISTUNGEN GERIATRISCHES KRANKENHAUS;AUSGABE;'41900';24;8;'05001';'0500';    7873400.00;   10214600.00;    8307995.19
'1.41900.728700';ENTGELTE FÜR SONSTIGE LEISTUNGEN ANSTALTEN;AUSGABE;'41900';24;8;'05001';'0500';    8321500.00;    9706200.00;    8907697.59
'1.41900.729000';SONSTIGE AUSGABEN;AUSGABE;'41900';24;8;'05001';'0500';       1000.00;       8300.00;       2440.82
'1.41900.768020';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'41900';27;8;'05001';'0500';          0.00;     184900.00;     193267.17
'1.41900.768100';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE TASCHENGELD;AUSGABE;'41900';27;8;'05001';'0500';      92300.00;     101700.00;     102913.54
'1.41900.768600';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE FREIWILLIGE;AUSGABE;'41900';27;8;'05001';'0500';     204800.00;     203400.00;     204784.36
'1.42000.341000';INVESTITIONSDARLEHEN VON LÄNDERN, LANDESFONDS U. -;AUSGABE;'42000';64;8;'SN021';'SN21';     195500.00;     274300.00;     162187.88
'1.42000.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'42000';65;8;'SN021';'SN21';      90900.00;      88400.00;      82068.33
'1.42000.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'42000';25;8;'SN021';'SN21';      93100.00;      92900.00;     105565.19
'1.42010.043100';BETRIEBSAUSSTATTUNG;AUSGABE;'42010';41;3;'05007';'0500';       2000.00;       1700.00;       2268.00
'1.42010.043109';BETRIEBSAUSSTATTUNG A8/5W;AUSGABE;'42010';41;3;'05007';'0500';       2000.00;       2000.00;          0.00
'1.42010.070000';AKTIVIERUNGSFÄHIGE RECHTE;AUSGABE;'42010';42;3;'05007';'0500';       2000.00;       3000.00;          0.00
'1.42010.341000';INVESTITIONSDARLEHEN VON LÄNDERN, LANDESFONDS U. -;AUSGABE;'42010';64;8;'SN021';'SN21';       1900.00;       1900.00;       1891.16
'1.42010.344000';INVESTITIONSDARLEHEN V. SONST. TRÄGERN D. ÖFFENTL.;AUSGABE;'42010';64;8;'SN021';'SN21';      11300.00;      11200.00;      11157.00
'1.42010.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'42010';65;8;'SN021';'SN21';     132700.00;     124100.00;     117823.58
'1.42010.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'42010';23;3;'12230';'0805';       1000.00;       1000.00;       1609.41
'1.42010.400300';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'42010';23;3;'05007';'0500';       3000.00;       3000.00;       1401.88
'1.42010.400890';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'42010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.42010.402000';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'42010';23;1;'05007';'0500';        100.00;        100.00;          0.00
'1.42010.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'42010';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.42010.420000';PFLANZLICHE ROHSTOFFE;AUSGABE;'42010';23;1;'05007';'0500';        100.00;        100.00;         16.66
'1.42010.420890';PFLANZLICHE ROHSTOFFE;AUSGABE;'42010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.42010.422000';MINERALISCHE ROHSTOFFE;AUSGABE;'42010';23;1;'05007';'0500';        100.00;        100.00;          0.00
'1.42010.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'42010';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.42010.424000';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'42010';23;1;'05007';'0500';       1500.00;       1600.00;       1468.69
'1.42010.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'42010';23;1;'12230';'0805';          0.00;       1000.00;          0.00
'1.42010.424890';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'42010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.42010.425890';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'42010';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.42010.428550';FERTIG BEZOGENE TEILE;AUSGABE;'42010';23;1;'12230';'0805';       1000.00;       1000.00;         91.45
'1.42010.428890';FERTIG BEZOGENE TEILE;AUSGABE;'42010';23;1;'G085W';'085W';        100.00;        100.00;          9.02
'1.42010.459200';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'42010';23;1;'05007';'0500';        500.00;        600.00;         39.28
'1.42010.511000';GELDBEZÜGE DER VB. IN HANDWERKLICHER VERWENDUNG;AUSGABE;'42010';20;0;'SN001';'0500';          0.00;      10300.00;      10137.40
'1.42010.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'42010';20;0;'SN001';'0500';          0.00;        200.00;        312.07
'1.42010.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'42010';20;0;'SN001';'0500';          0.00;       2200.00;       1955.54
'1.42010.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'42010';20;0;'SN001';'0500';          0.00;        200.00;        199.20
'1.42010.600000';STROM;AUSGABE;'42010';24;1;'12001';'0805';       3500.00;       3500.00;       3560.60
'1.42010.602000';WASSER;AUSGABE;'42010';24;1;'12101';'0805';       9000.00;       9000.00;      10456.16
'1.42010.603000';WÄRME;AUSGABE;'42010';24;1;'12001';'0805';      40000.00;      40000.00;      45890.92
'1.42010.613000';INSTANDH. VON SONSTIGEN GRUNDSTÜCKSEINRICHTUNGEN;AUSGABE;'42010';24;3;'12230';'0805';       1000.00;       1000.00;          0.00
'1.42010.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'42010';24;3;'12230';'0805';      60000.00;      50000.00;      55495.74
'1.42010.614009';INSTANDH. VON GEBÄUDEN A8/5 W;AUSGABE;'42010';24;3;'05007';'0500';       4000.00;       4000.00;       4330.72
'1.42010.614100';INSTANDH. VON GEBÄUDEN;AUSGABE;'42010';24;3;'05007';'0500';       1000.00;       1000.00;        649.64
'1.42010.614109';INSTANDH. VON GEBÄUDEN A8/5W;AUSGABE;'42010';24;3;'12230';'0805';       1000.00;       1000.00;        933.03
'1.42010.614300';INSTANDH. VON GEBÄUDEN SENIORENWOHNHÄUSER;AUSGABE;'42010';24;3;'05007';'0500';      10000.00;      10000.00;          0.00
